producto_id,orden,estado,propuesta,accion,metodo,score,ref_id,ref_nombre,atc_id
38702,1,ok,Propranolol,enlazar,exacto,1,2912,Propranolol,1796
38704,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38705,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38708,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
38709,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
38710,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
38716,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38731,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38732,1,ok,Solución de Ringer Lactato,revisar,sin_match,0,,,
38735,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38754,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38763,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38764,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38794,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38795,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38803,1,ok,Sitagliptina,enlazar,exacto,1,3184,Sitagliptina,651
38803,2,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
38806,1,ok,Sucralfato,enlazar,exacto,1,4236,Sucralfato,148
38809,1,ok,Sulfadiazina de Plata,revisar,fuzzy,0.591,3245,Sulfadiazina,3334
38811,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38812,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38813,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38838,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38841,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38845,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38856,1,ok,Terbinafina Clorhidrato,revisar,sin_match,0,,,
38858,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38859,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38860,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38861,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38862,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38880,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38884,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38885,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38889,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38893,1,ok,Trimebutina Maleato,enlazar,exacto,1,3515,Trimebutina Maleato,173
38894,1,ok,Trimebutina Maleato,enlazar,exacto,1,3515,Trimebutina Maleato,173
38896,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38908,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38910,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38911,1,ok,Valaciclovir,enlazar,exacto,1,3582,Valaciclovir,3547
38912,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38922,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
38922,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
38924,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
38924,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
38925,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
38925,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
38936,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38937,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38938,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38939,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38958,1,ok,Vitamina B12,enlazar,exacto,1,3726,Vitamina B12,714
38959,1,ok,Vitamina B12,enlazar,exacto,1,3726,Vitamina B12,714
38960,1,ok,Vitamina C,enlazar,exacto,1,3732,Vitamina C,
38967,1,ok,Vitamina C,enlazar,exacto,1,3732,Vitamina C,
38970,1,ok,Vitamina K1,enlazar,exacto,1,3739,Vitamina K1,
38971,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38972,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38973,1,ok,Vitamina E,enlazar,exacto,1,3736,Vitamina E,
38975,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38976,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38977,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38978,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38979,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38980,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38991,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38996,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38997,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39000,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39002,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39003,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39004,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39014,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39024,1,ok,Dextrosa,enlazar,exacto,1,1055,Dextrosa,
39037,1,ok,Amlodipino,enlazar,exacto,1,212,Amlodipino,1879
39040,1,ok,Amlodipino,enlazar,exacto,1,212,Amlodipino,1879
39044,1,ok,Amoxicilina,enlazar,exacto,1,221,Amoxicilina,3196
39064,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39065,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39066,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39067,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39068,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39069,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39087,1,ok,Atorvastatina,enlazar,exacto,1,329,Atorvastatina,2018
39088,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39089,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39096,1,ok,Betametasona,enlazar,exacto,1,458,Betametasona,6450
39097,1,ok,Bicarbonato de Sodio,enlazar,fuzzy,0.857,3193,Sodio Bicarbonato,110
39099,1,ok,Olmesartán Medoxomilo,enlazar,exacto,1,2576,Olmesartan Medoxomilo,1975
39104,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39109,1,ok,Bisoprolol Fumarato,enlazar,exacto,1,494,Bisoprolol Fumarato,1815
39109,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39111,1,ok,Bisoprolol Fumarato,enlazar,exacto,1,494,Bisoprolol Fumarato,1815
39111,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39136,1,ok,Clorhidrato de Morfina,revisar,sin_match,0,,,
39138,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39139,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39140,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39141,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39142,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39150,1,ok,Cloruro de Potasio,enlazar,exacto,1,874,Cloruro De Potasio,775
39151,1,ok,Cloruro de Sodio,enlazar,fuzzy,0.824,3995,Sodio Cloruro,7330
39158,1,ok,Complejo de Vitamina B,revisar,sin_match,0,,,
39238,1,ok,Gluconato de Calcio,revisar,fuzzy,0.567,1657,Gluconato Calcio Monohidrato,
39248,1,ok,Ibuprofeno,enlazar,exacto,1,3877,Ibuprofeno,4605
39248,2,ok,Tiocolchicósido,enlazar,exacto,1,4000,Tiocolchicosido,7246
39273,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39274,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39275,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39313,1,ok,Nafazolina Clorhidrato,revisar,sin_match,0,,,
39324,1,ok,Olmesartán Medoxomil,enlazar,fuzzy,0.87,2576,Olmesartan Medoxomilo,1975
39325,1,ok,Olmesartán Medoxomilo,enlazar,exacto,1,2576,Olmesartan Medoxomilo,1975
39326,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39327,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39328,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39329,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39330,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39334,1,ok,Oxolamina,enlazar,exacto,1,4270,Oxolamina,6151
39335,1,ok,Oxolamina,enlazar,exacto,1,4270,Oxolamina,6151
39339,1,ok,Oxolamina,enlazar,exacto,1,4270,Oxolamina,6151
39343,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39344,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39352,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39354,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39356,1,ok,Solución Ringer Lactato,revisar,sin_match,0,,,
39367,1,ok,Dextrosa,enlazar,exacto,1,1055,Dextrosa,
39376,1,ok,Sultamicilina,enlazar,exacto,1,4234,Sultamicilina,3249
39392,1,ok,Terbinafina,enlazar,exacto,1,3348,Terbinafina,2184
39397,1,ok,Trimetoprim,enlazar,fuzzy,0.769,3519,Trimetoprima,3319
39397,2,ok,Sulfametoxazol,enlazar,exacto,1,3249,Sulfametoxazol,3333
39403,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39403,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39418,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39421,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39449,1,ok,Hioscina N-Butilbromuro,revisar,sin_match,0,,,
39496,1,ok,Carbonato de Calcio,enlazar,fuzzy,0.833,572,Calcio Carbonato,80
39540,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39547,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39548,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39550,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39551,1,ok,Fosfato de Sodio Monobásico,revisar,sin_match,0,,,
39551,2,ok,Fosfato de Sodio Dibásico,revisar,fuzzy,0.567,1536,Fosfato Potasico Dibasico,
39563,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39576,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39577,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39597,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39612,1,ok,Ketoprofeno,enlazar,exacto,1,4101,Ketoprofeno,4607
39613,1,ok,Dipirona,enlazar,exacto,1,1124,Dipirona,
39614,1,ok,Dexametasona,enlazar,exacto,1,1034,Dexametasona,6447
39615,1,ok,Ondansetrón,enlazar,exacto,1,2587,Ondansetron,301
39616,1,ok,Tramadol,enlazar,exacto,1,3473,Tramadol,5004
39617,1,ok,Cloruro de Sodio,enlazar,fuzzy,0.824,3995,Sodio Cloruro,7330
39618,1,ok,Ácido Ibandrónico,enlazar,fuzzy,1,1807,Ibandronico Acido,4828
39619,1,ok,Ácido Tranexámico,enlazar,fuzzy,1,3480,Tranexamico Acido,998
39620,1,ok,Aceclofenaco,enlazar,exacto,1,17,Aceclofenaco,4591
39621,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39622,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39623,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39624,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39625,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39626,1,ok,Acetazolamida,enlazar,exacto,1,40,Acetazolamida,6478
39627,1,ok,Acetazolamida,enlazar,exacto,1,40,Acetazolamida,6478
39628,1,ok,Aciclovir,enlazar,exacto,1,56,Aciclovir,2362
39629,1,ok,Aciclovir,enlazar,exacto,1,56,Aciclovir,2362
39630,1,ok,Aciclovir,enlazar,exacto,1,56,Aciclovir,2362
39631,1,ok,Ácido Ascórbico,enlazar,fuzzy,1,308,Ascorbico Acido,
39632,1,ok,Ácido Fólico,enlazar,fuzzy,1,1505,Folico Acido,1106
39633,1,ok,Adapaleno,enlazar,exacto,1,76,Adapaleno,2598
39633,2,ok,Clindamicina,enlazar,exacto,1,812,Clindamicina,2609
39634,1,ok,Adrenalina,enlazar,exacto,1,84,Adrenalina,
39635,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39636,1,ok,Albendazol,enlazar,exacto,1,108,Albendazol,5776
39637,1,ok,Albendazol,enlazar,exacto,1,108,Albendazol,5776
39638,1,ok,Alendronato Sódico,enlazar,fuzzy,0.762,123,Alendronato Sodio,
39639,1,ok,Amikacina,enlazar,exacto,1,194,Amikacina,2344
39640,1,ok,Amikacina,enlazar,exacto,1,194,Amikacina,2344
39641,1,ok,Amlodipino,enlazar,exacto,1,212,Amlodipino,1879
39642,1,ok,Amlodipino,enlazar,exacto,1,212,Amlodipino,1879
39643,1,ok,Amlodipino,enlazar,exacto,1,212,Amlodipino,1879
39644,1,ok,Amoxicilina,enlazar,exacto,1,221,Amoxicilina,3196
39645,1,ok,Amoxicilina,enlazar,exacto,1,221,Amoxicilina,3196
39646,1,ok,Amoxicilina,enlazar,exacto,1,221,Amoxicilina,3196
39647,1,ok,Anastrozol,enlazar,exacto,1,233,Anastrozol,4338
39648,1,ok,Apixabán,enlazar,exacto,1,271,Apixaban,985
39649,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39650,1,ok,Atenolol,enlazar,exacto,1,322,Atenolol,1811
39651,1,ok,Atenolol,enlazar,exacto,1,322,Atenolol,1811
39652,1,ok,Atenolol,enlazar,exacto,1,322,Atenolol,1811
39653,1,ok,Atorvastatina,enlazar,exacto,1,329,Atorvastatina,2018
39654,1,ok,Atorvastatina,enlazar,exacto,1,329,Atorvastatina,2018
39655,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39656,1,ok,Azitromicina,enlazar,exacto,1,366,Azitromicina,3366
39657,1,ok,Azitromicina,enlazar,exacto,1,366,Azitromicina,3366
39658,1,ok,Bacitracina,enlazar,exacto,1,378,Bacitracina,3464
39659,1,ok,Bisacodilo,enlazar,exacto,1,487,Bisacodilo,364
39660,1,ok,Bisoprolol Fumarato,enlazar,exacto,1,494,Bisoprolol Fumarato,1815
39661,1,ok,Bisoprolol Fumarato,enlazar,exacto,1,494,Bisoprolol Fumarato,1815
39662,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39663,1,ok,Bromexina,revisar,fuzzy,0.615,530,Bromhexina,6110
39664,1,ok,Bromexina Clorhidrato,revisar,sin_match,0,,,
39665,1,ok,Bromhexina,enlazar,exacto,1,530,Bromhexina,6110
39666,1,ok,Carbamazepina,enlazar,exacto,1,605,Carbamazepina,5145
39667,1,ok,Carbamazepina,enlazar,exacto,1,605,Carbamazepina,5145
39668,1,ok,Carbamazepina,enlazar,exacto,1,605,Carbamazepina,5145
39669,1,ok,Carbamazepina,enlazar,exacto,1,605,Carbamazepina,5145
39670,1,ok,Cefazolina Sódico,enlazar,fuzzy,0.8,671,Cefazolina Sodica,3257
39671,1,ok,Ceftriaxona,enlazar,exacto,1,687,Ceftriaxona,3281
39672,1,ok,Ceftriaxona,enlazar,exacto,1,687,Ceftriaxona,3281
39673,1,ok,Celecoxib,enlazar,exacto,1,3850,Celecoxib,4636
39674,1,ok,Cetirizina,enlazar,exacto,1,710,Cetirizina,6544
39675,1,ok,Cilostazol,enlazar,exacto,1,746,Cilostazol,953
39676,1,ok,Cilostazol,enlazar,exacto,1,746,Cilostazol,953
39677,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39678,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39679,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39680,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39681,1,ok,Ciprofloxacina,enlazar,fuzzy,0.765,764,Ciprofloxacino,6356
39682,1,ok,Ciprofloxacino,enlazar,exacto,1,764,Ciprofloxacino,6356
39683,1,ok,Citalopram,enlazar,exacto,1,777,Citalopram,5479
39684,1,ok,Citrato de Calcio,revisar,sin_match,0,,,
39684,2,ok,Vitamina D3,enlazar,exacto,1,3735,Vitamina D3,
39685,1,ok,Clomifeno,enlazar,exacto,1,3938,Clomifeno,7174
39686,1,ok,Clopidogrel,enlazar,exacto,1,3940,Clopidogrel,936
39687,1,ok,Clopidogrel,enlazar,exacto,1,3940,Clopidogrel,936
39688,1,ok,Clopidogrel,enlazar,exacto,1,3940,Clopidogrel,936
39689,1,ok,Mebeverina,enlazar,exacto,1,2204,Mebeverina,172
39690,1,ok,Cloruro Sódico,revisar,fuzzy,0.706,3995,Sodio Cloruro,7330
39691,1,ok,Cloruro de Magnesio,enlazar,fuzzy,0.85,2161,Magnesio Cloruro,
39692,1,ok,Clotrimazol,enlazar,exacto,1,878,Clotrimazol,2720
39693,1,ok,Clotrimazol,enlazar,exacto,1,878,Clotrimazol,2720
39694,1,ok,Complejo de Vitamina B,revisar,sin_match,0,,,
39695,1,ok,Diltiazem,enlazar,exacto,1,1111,Diltiazem,1906
39696,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39697,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39698,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39699,1,ok,Dexametasona Fosfato Sódico,enlazar,fuzzy,0.833,1037,Dexametasona Fosfato Sodio,6447
39700,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39701,1,ok,Diacereína,enlazar,exacto,1,1058,Diacereina,4653
39702,1,ok,Carvedilol,enlazar,exacto,1,646,Carvedilol,1827
39703,1,ok,Diclofenaco Sódico,enlazar,exacto,1,1076,Diclofenaco Sodico,2675
39704,1,ok,Diclofenaco Potásico,revisar,fuzzy,0.6,1073,Diclofenaco,2675
39705,1,ok,Diclofenac Potásico,revisar,sin_match,0,,,
39706,1,ok,Diosmina,enlazar,exacto,1,1120,Diosmina,1765
39707,1,ok,Diosmina,enlazar,exacto,1,1120,Diosmina,1765
39707,2,ok,Hesperidina,enlazar,exacto,1,1729,Hesperidina,1778
39708,1,ok,Diosmina,enlazar,exacto,1,1120,Diosmina,1765
39708,2,ok,Hesperidina,enlazar,exacto,1,1729,Hesperidina,1778
39709,1,ok,Dobutamina,enlazar,exacto,1,1131,Dobutamina,1327
39710,1,ok,Domperidona,enlazar,exacto,1,1139,Domperidona,290
39711,1,ok,Domperidona,enlazar,exacto,1,1139,Domperidona,290
39712,1,ok,Domperidona,enlazar,exacto,1,1139,Domperidona,290
39713,1,ok,Doxiciclina,enlazar,exacto,1,1156,Doxiciclina,49
39714,1,ok,Enalapril,enlazar,exacto,1,1227,Enalapril,1922
39715,1,ok,Enalapril Maleato,enlazar,exacto,1,1228,Enalapril Maleato,1922
39715,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39716,1,ok,Eritromicina,enlazar,exacto,1,1271,Eritromicina,2610
39717,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39718,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39719,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39720,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39721,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39722,1,ok,Escitalopram,enlazar,exacto,1,1282,Escitalopram,5485
39723,1,ok,Fexofenadina Clorhidrato,revisar,sin_match,0,,,
39724,1,ok,Flavoxato,enlazar,exacto,1,1461,Flavoxato,2969
39725,1,ok,Flavoxato,enlazar,exacto,1,1461,Flavoxato,2969
39726,1,ok,Flavoxato Clorhidrato,revisar,sin_match,0,,,
39727,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39728,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39729,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39730,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39731,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39732,1,ok,Flunarizina,enlazar,exacto,1,1476,Flunarizina,5640
39733,1,ok,Fluoxetina,enlazar,exacto,1,1490,Fluoxetina,5478
39734,1,ok,Furosemida,enlazar,exacto,1,1564,Furosemida,1608
39735,1,ok,Gentamicina,enlazar,exacto,1,1614,Gentamicina,6641
39736,1,ok,Gentamicina,enlazar,exacto,1,1614,Gentamicina,6641
39737,1,ok,Glibenclamida,enlazar,exacto,1,1633,Glibenclamida,601
39738,1,ok,Glibenclamida,enlazar,exacto,1,1633,Glibenclamida,601
39739,1,ok,Glimepirida,enlazar,exacto,1,1649,Glimepirida,612
39740,1,ok,Irbesartán,enlazar,exacto,1,1912,Irbesartan,1971
39741,1,ok,Irbesartán,enlazar,exacto,1,1912,Irbesartan,1971
39742,1,ok,Itraconazol,enlazar,exacto,1,1938,Itraconazol,3476
39743,1,ok,Ketoprofeno,enlazar,exacto,1,4101,Ketoprofeno,4607
39744,1,ok,Ketorolaco Trometamol,enlazar,exacto,1,1957,Ketorolaco Trometamol,1161
39745,1,ok,Ketorolaco Trometamina,revisar,fuzzy,0.731,1957,Ketorolaco Trometamol,1161
39746,1,ok,Ketorolaco Trometamina,revisar,fuzzy,0.731,1957,Ketorolaco Trometamol,1161
39747,1,ok,Lamotrigina,enlazar,exacto,1,1991,Lamotrigina,5159
39748,1,ok,Lamotrigina,enlazar,exacto,1,1991,Lamotrigina,5159
39749,1,ok,Lercanidipino,enlazar,exacto,1,2044,Lercanidipino,1891
39750,1,ok,Letrozol,enlazar,exacto,1,4105,Letrozol,7242
39751,1,ok,Levetiracetam,enlazar,exacto,1,2056,Levetiracetam,5164
39752,1,ok,Levofloxacina,enlazar,fuzzy,0.75,2067,Levofloxacino,6358
39753,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39754,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39755,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39756,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39757,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39758,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39759,1,ok,Levofloxacino,enlazar,exacto,1,2067,Levofloxacino,6358
39760,1,ok,Levonorgestrel,enlazar,exacto,1,4107,Levonorgestrel,2839
39761,1,ok,Levotiroxina Sódico,enlazar,fuzzy,0.818,2079,Levotiroxina Sodica,3113
39762,1,ok,Levotiroxina Sódico,enlazar,fuzzy,0.818,2079,Levotiroxina Sodica,3113
39763,1,ok,Levotiroxina Sódico,enlazar,fuzzy,0.818,2079,Levotiroxina Sodica,3113
39764,1,ok,Loperamida,enlazar,exacto,1,2121,Loperamida,482
39765,1,ok,Loperamida,enlazar,exacto,1,2121,Loperamida,482
39766,1,ok,Loratadina,enlazar,exacto,1,2125,Loratadina,6257
39767,1,ok,Loratadina,enlazar,exacto,1,2125,Loratadina,6257
39768,1,ok,Losartán,enlazar,exacto,1,2131,Losartan,1968
39768,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39769,1,ok,Losartán,enlazar,exacto,1,2131,Losartan,1968
39769,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39770,1,ok,Magnesio Glicinato,revisar,sin_match,0,,,
39771,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39772,1,ok,Medroxiprogesterona,enlazar,exacto,1,2213,Medroxiprogesterona,2842
39773,1,ok,Meloxicam,enlazar,exacto,1,2230,Meloxicam,4602
39774,1,ok,Meloxicam,enlazar,exacto,1,2230,Meloxicam,4602
39775,1,ok,Memantina,enlazar,exacto,1,2231,Memantina,5594
39776,1,ok,Memantina,enlazar,exacto,1,2231,Memantina,5594
39777,1,ok,Memantina,enlazar,exacto,1,2231,Memantina,5594
39778,1,ok,Meropenem,enlazar,exacto,1,4112,Meropenem,7345
39779,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39780,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39781,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39782,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39783,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39784,1,ok,Metoclopramida,enlazar,exacto,1,2307,Metoclopramida,288
39785,1,ok,Metoclopramida,enlazar,exacto,1,2307,Metoclopramida,288
39786,1,ok,Metronidazol,enlazar,exacto,1,2320,Metronidazol,2719
39787,1,ok,Metronidazol,enlazar,exacto,1,2320,Metronidazol,2719
39788,1,ok,Metronidazol,enlazar,exacto,1,2320,Metronidazol,2719
39789,1,ok,Metronidazol,enlazar,exacto,1,2320,Metronidazol,2719
39790,1,ok,Metronidazol,enlazar,exacto,1,2320,Metronidazol,2719
39791,1,ok,Betahistina,enlazar,exacto,1,453,Betahistina,5638
39792,1,ok,Mirtazapina,enlazar,exacto,1,2352,Mirtazapina,5507
39793,1,ok,Mirtazapina,enlazar,exacto,1,2352,Mirtazapina,5507
39794,1,ok,Moxifloxacino,enlazar,exacto,1,2384,Moxifloxacino,6360
39795,1,ok,Naproxeno,enlazar,exacto,1,2418,Naproxeno,2796
39796,1,ok,Losartán,enlazar,exacto,1,2131,Losartan,1968
39796,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39797,1,ok,Nifedipino,enlazar,exacto,1,4045,Nifedipino,1883
39798,1,ok,Nitrofurantoína,enlazar,exacto,1,2518,Nitrofurantoina,3455
39799,1,ok,Nitrofurantoína,enlazar,exacto,1,2518,Nitrofurantoina,3455
39800,1,ok,Nitrofurantoína,enlazar,exacto,1,2518,Nitrofurantoina,3455
39801,1,ok,Nitrofurazona,enlazar,exacto,1,2519,Nitrofurazona,
39802,1,ok,Prednisolona,enlazar,exacto,1,2873,Prednisolona,3087
39803,1,ok,Olanzapina,enlazar,exacto,1,2569,Olanzapina,5280
39804,1,ok,Olmesartán Medoxomil,enlazar,fuzzy,0.87,2576,Olmesartan Medoxomilo,1975
39804,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39805,1,ok,Olmesartán Medoxomilo,enlazar,exacto,1,2576,Olmesartan Medoxomilo,1975
39806,1,ok,Olmesartán Medoxomilo,enlazar,exacto,1,2576,Olmesartan Medoxomilo,1975
39807,1,ok,Olmesartán Medoxomilo,enlazar,exacto,1,2576,Olmesartan Medoxomilo,1975
39808,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39809,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39810,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
