producto_id,nombre_comercial,estado,molecula_propuesta,n_moleculas
38841,TAMSULON 0.4 MG,sin_informacion,(No se encontró información),1
38845,TANTUN 0.1 %,sin_informacion,(No se encontró información),1
38856,TERBINAFINA CLORHIDRATO 1 %,ok,Terbinafina Clorhidrato,1
38858,TIALIN 50 MG,sin_informacion,(No se encontró información),1
38859,TIALIN 50 MG,sin_informacion,(No se encontró información),1
38860,TIDOR 2 % - 0.5 %,sin_informacion,(No se encontró información),1
38861,TILODRIN 4 MG / ML,sin_informacion,(No se encontró información),1
38862,TILODRIN 30 MG / 15 ML,sin_informacion,(No se encontró información),1
38880,TONERVOL 5 MG,sin_informacion,(No se encontró información),1
38884,TRACEVAL 500 MG - 50 MG,sin_informacion,(No se encontró información),1
38885,TRACEVAL 325 MG - 37.5 MG,sin_informacion,(No se encontró información),1
38889,TRAMAL LONG 150 MG,sin_informacion,(No se encontró información),1
38893,TRIMEBUTINA MALEATO 200 MG,ok,Trimebutina Maleato,1
38894,TRIMEBUTINA MALEATO 200 MG,ok,Trimebutina Maleato,1
38896,FLUTIXAIR 250 MCG -25 MCG,sin_informacion,(No se encontró información),1
38908,ULTAMYN 750 MG,sin_informacion,(No se encontró información),1
38910,UROSINA 0.4 MG,sin_informacion,(No se encontró información),1
38911,VALACICLOVIR 500 MG,ok,Valaciclovir,1
38912,VALPRON 250 MG / 5 ML,sin_informacion,(No se encontró información),1
38922,VALSARTAN - HIDROCLOROTIAZIDA,ok,Valsartán; Hidroclorotiazida,2
38924,VALSARTAN - HIDROCLOROTIAZIDA,ok,Valsartán; Hidroclorotiazida,2
38925,VALSARTAN - HIDROCLOROTIAZIDA,ok,Valsartán; Hidroclorotiazida,2
38936,VASPITOR 40 MG,sin_informacion,(No se encontró información),1
38937,VASPITOR 40 MG,sin_informacion,(No se encontró información),1
38938,VASSLUTEN HCT 300 MG - 12.5 MG,sin_informacion,(No se encontró información),1
38939,VASSLUTEN HCT 150 MG - 12.5 MG,sin_informacion,(No se encontró información),1
38958,VITAMINA B12 5 MG / ML,ok,Vitamina B12,1
38959,VITAMINA B12 500 MCG,ok,Vitamina B12,1
38960,VITAMINA C 500 MG / 5 ML,ok,Vitamina C,1
38967,VITAMINA C 100 MG / 5 ML,ok,Vitamina C,1
38970,VITAMINA K1 10 MG / ML,ok,Vitamina K1,1
38971,VITADYN C 500 MG,sin_informacion,(No se encontró información),1
38972,VITADYN C 500 MG,sin_informacion,(No se encontró información),1
38973,VITAMINA E 100 MG,ok,Vitamina E,1
38975,VITENOL CREMA,sin_informacion,(No se encontró información),1
38976,VIZERUL 75 MG,sin_informacion,(No se encontró información),1
38977,VIZERUL 75 MG,sin_informacion,(No se encontró información),1
38978,VIZERUL 150 MG / 10 ML,sin_informacion,(No se encontró información),1
38979,VOLCOFEN 75 MG / 3 ML,sin_informacion,(No se encontró información),1
38980,VONAU FLASH 4 MG,sin_informacion,(No se encontró información),1
38991,ZILDON 10 MG,sin_informacion,(No se encontró información),1
38996,ZOLPIDEX 10 MG,sin_informacion,(No se encontró información),1
38997,ZOLPIDEX 10 MG,sin_informacion,(No se encontró información),1
39000,ZONTRICON 100 MG / 5 ML,sin_informacion,(No se encontró información),1
39002,ZOST 50 MG,sin_informacion,(No se encontró información),1
39003,ZOST 50 MG,sin_informacion,(No se encontró información),1
39004,ZOST 50 MG,sin_informacion,(No se encontró información),1
39014,ACETAMINOFEN 120 MG / 5 ML,ok,Acetaminofén,1
39024,DEXTROSA AL 5 % EN AGUA DESTILADA,ok,Dextrosa,1
39037,AMLODIPINO 10 MG,ok,Amlodipino,1
39040,AMLODIPINO 5 MG,ok,Amlodipino,1
39044,AMOXICILINA 250 MG / 5 ML,ok,Amoxicilina,1
39064,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39065,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39066,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39067,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39068,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39069,APLACAL 750 MG,sin_informacion,(No se encontró información),1
39087,ATORVASTATINA 40 MG,ok,Atorvastatina,1
39088,ATROVERAN 10 MG,sin_informacion,(No se encontró información),1
39089,ATROVERAN FORTE 20 MG,sin_informacion,(No se encontró información),1
39096,BETAMETASONA 4 MG / ML,ok,Betametasona,1
39097,BICARBONATO DE SODIO AL 5 %,ok,Bicarbonato de Sodio,1
39099,OLMESARTAN MEDOXOMILO 40 MG,ok,Olmesartán Medoxomilo,1
39104,BIPROLIL 2.5 MG,sin_informacion,(No se encontró información),1
39109,BISOPROLOL FUMARATO - HIDROCLOROTIZIDA,ok,Bisoprolol Fumarato; Hidroclorotiazida,2
39111,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA,ok,Bisoprolol Fumarato; Hidroclorotiazida,2
39136,CLORHIDRATO DE MORFINA 10 MG / ML,ok,Clorhidrato de Morfina,1
39138,CIFARCAINA HIPERBARA AL 5 %,sin_informacion,(No se encontró información),1
39139,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39140,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39141,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39142,CIPROFLOXACINA 750 MG,ok,Ciprofloxacina,1
39150,CLORURO DE POTASIO 7.5 %,ok,Cloruro de Potasio,1
39151,CLORURO DE SODIO AL 20 %,ok,Cloruro de Sodio,1
39158,COMPLEJO DE VITAMINA B,ok,Complejo de Vitamina B,1
39238,GLUCONATO DE CALCIO AL 10 %,ok,Gluconato de Calcio,1
39248,IBUPROFENO 400 MG-TIOCOLCHICOSIDO 4 MG,ok,Ibuprofeno; Tiocolchicósido,2
39273,KLINCOSAL 262 MG - 100 MG,sin_informacion,(No se encontró información),1
39274,KLINCOSAL 262 MG - 500 MG / 15 ML,sin_informacion,(No se encontró información),1
39275,KLINCOSAL 262 MG - 500 MG / 15 ML,sin_informacion,(No se encontró información),1
39313,NAFAZOLINA CLORHIDRATO 0.12 MG / ML,ok,Nafazolina Clorhidrato,1
39324,OLMESARTAN MEDOXOMIL 20 MG,ok,Olmesartán Medoxomil,1
39325,OLMESARTAN MEDOXOMILO 20 MG,ok,Olmesartán Medoxomilo,1
39326,OMEPRAZOL 40 MG,ok,Omeprazol,1
39327,OMEPRAZOL 40 MG,ok,Omeprazol,1
39328,OMEPRAZOL 20 MG,ok,Omeprazol,1
39329,OMEPRAZOL 20 MG,ok,Omeprazol,1
39330,OMEPRAZOL 20 MG,ok,Omeprazol,1
39334,OXOLAMINA 28 MG / 5 ML,ok,Oxolamina,1
39335,OXOLAMINA 50 MG / 5 ML,ok,Oxolamina,1
39339,OXOLAMINA 50 MG / 5 ML,ok,Oxolamina,1
39343,PROTOSULFIL 1 % POLVO,sin_informacion,(No se encontró información),1
39344,CARNITENE 1 G / 10 ML,sin_informacion,(No se encontró información),1
39352,REHIDROSOL 45 MEQ / L,sin_informacion,(No se encontró información),1
39354,REHIDROSOL 60 MEQ / L,sin_informacion,(No se encontró información),1
39356,SOLUCION RINGER LACTATO,ok,Solución Ringer Lactato,1
39367,DEXTROSA AL 5 % EN SOLUCION FISIOLOGICA,ok,Dextrosa,1
39376,SULTAMICILINA 750 MG,ok,Sultamicilina,1
39392,TERBINAFINA 1 % CREMA,ok,Terbinafina,1
39397,TRIMETOPRIM / SULFAMETOXASOL,ok,Trimetoprim; Sulfametoxazol,2
39403,VALSARTAN-HIDROCLOROTIAZIDA,ok,Valsartán; Hidroclorotiazida,2
39418,ACRYLARM 0.2 % GEL OFTALMICO,sin_informacion,(No se encontró información),1
39421,ALILUB 1.4 %,sin_informacion,(No se encontró información),1
39449,HIOSCINA N-BUTILBROMURO 10 MG,ok,Hioscina N-Butilbromuro,1
39496,CARBONATO DE CALCIO 750 MG,ok,Carbonato de Calcio,1
39540,MAXIFURFORTE 100 MG,sin_informacion,(No se encontró información),1
39547,ACECOL 600 MG,sin_informacion,(No se encontró información),1
39548,ACECOL 600 MG,sin_informacion,(No se encontró información),1
39550,NEMAX 16 % - 6 %,sin_informacion,(No se encontró información),1
39551,FOSFATO DE SODIO MONOBASICO - FOSFATO DE SODIO DIBASICO,ok,Fosfato de Sodio Monobásico; Fosfato de Sodio Dibásico,2
39563,PEPSADEL 262 MG,sin_informacion,(No se encontró información),1
39576,FLUDINAX 0.9 %,sin_informacion,(No se encontró información),1
39577,SILVEDERMA 1 % CREMA,sin_informacion,(No se encontró información),1
39597,UDOX 75 MG,sin_informacion,(No se encontró información),1
39612,Ketoprofeno 100mgs x Ampolla,ok,Ketoprofeno,1
39613,Dipirona ampolla,ok,Dipirona,1
39614,Dexanetasona 8mgs/4ml ampolla,ok,Dexametasona,1
39615,Ondansetron 8mgs x ampolla,ok,Ondansetrón,1
39616,Tramadol 100mgs x ampolla,ok,Tramadol,1
39617,"Solucion 0,9% 100ml",ok,Cloruro de Sodio,1
39618,ACIDO IBANDRONICO 150 MG,ok,Ácido Ibandrónico,1
39619,ACIDO TRANEXAMICO 500 MG,ok,Ácido Tranexámico,1
39620,ACECLOFENACO 100 MG,ok,Aceclofenaco,1
39621,ACETAMINOFEN 650 MG,ok,Acetaminofén,1
39622,ACETAMINOFEN 150 MG / 5 ML,ok,Acetaminofén,1
39623,ACETAMINOFEN 120 MG / 5 ML,ok,Acetaminofén,1
39624,ACETAMINOFEN 500 MG,ok,Acetaminofén,1
39625,ACETAMINOFEN 500 MG,ok,Acetaminofén,1
39626,ACETAZOLAMIDA 250 MG,ok,Acetazolamida,1
39627,ACETAZOLAMIDA 250 MG,ok,Acetazolamida,1
39628,ACICLOVIR 250 MG,ok,Aciclovir,1
39629,ACICLOVIR 200 MG,ok,Aciclovir,1
39630,ACICLOVIR 200 MG,ok,Aciclovir,1
39631,ACIDO ASCORBICO 500 MG / 5 ML,ok,Ácido Ascórbico,1
39632,ACIDO FOLICO 10 MG / 2 ML,ok,Ácido Fólico,1
39633,ADAPALENO - CLINDAMICINA,ok,Adapaleno; Clindamicina,2
39634,ADRENALINA 1 MG / ML,ok,Adrenalina,1
39635,AGUA OXIG ALVA INYECTABLE,sin_informacion,(No se encontró información),1
39636,ALBENDAZOL 400 MG,ok,Albendazol,1
39637,ALBENDAZOL 200 MG,ok,Albendazol,1
39638,ALENDRONATO SODICO 70 MG,ok,Alendronato Sódico,1
39639,AMIKACINA 500 MG / 2 ML,ok,Amikacina,1
39640,AMIKACINA 100 MG / 2 ML,ok,Amikacina,1
39641,AMLODIPINA 10 MG,ok,Amlodipino,1
39642,AMLODIPINA 10 MG,ok,Amlodipino,1
39643,AMLODIPINA 5 MG,ok,Amlodipino,1
39644,AMOXICILINA 500 MG,ok,Amoxicilina,1
39645,AMOXICILINA 500 MG,ok,Amoxicilina,1
39646,AMOXICILINA 125 MG / 5 ML,ok,Amoxicilina,1
39647,ANASTROZOL 1 MG,ok,Anastrozol,1
39648,APIXABAN 2.5 MG,ok,Apixabán,1
39649,ATAPEC 100 MG,sin_informacion,(No se encontró información),1
39650,ATENOLOL 100 MG,ok,Atenolol,1
39651,ATENOLOL 50 MG,ok,Atenolol,1
39652,ATENOLOL 50 MG,ok,Atenolol,1
39653,ATORVASTATINA 20 MG,ok,Atorvastatina,1
39654,ATORVASTATINA 40 MG,ok,Atorvastatina,1
39655,AUGMENTIN BID 875 MG - 125 MG,sin_informacion,(No se encontró información),1
39656,AZITROMICINA 500 MG,ok,Azitromicina,1
39657,AZITROMICINA 200 MG / 5 ML,ok,Azitromicina,1
39658,BACITRACINA 500 UI / 20 G,ok,Bacitracina,1
39659,BISACODILO 5 MG,ok,Bisacodilo,1
39660,BISOPROLOL FUMARATO 10 MG,ok,Bisoprolol Fumarato,1
39661,BISOPROLOL FUMARATO 5 MG,ok,Bisoprolol Fumarato,1
39662,VALSARTAN 160 MG,ok,Valsartán,1
39663,CLORHIDRATO DE BROMEXINA 8 MG / 5 ML,ok,Bromexina,1
39664,BROMEXINA CLORHIDRATO 4 MG / 5 ML,ok,Bromexina Clorhidrato,1
39665,BROMHEXINA PED4MG 5 ML / 120 ML,ok,Bromhexina,1
39666,CARBAMAZEPINA 200 MG,ok,Carbamazepina,1
39667,CARBAMAZEPINA 200 MG,ok,Carbamazepina,1
39668,CARBAMAZEPINA 200 MG,ok,Carbamazepina,1
39669,CARBAMAZEPINA 400 MG,ok,Carbamazepina,1
39670,CEFAZOLINA SODICO 1 G,ok,Cefazolina Sódico,1
39671,CEFTRIAXONA 1 G,ok,Ceftriaxona,1
39672,CEFTRIAXONA 1 G,ok,Ceftriaxona,1
39673,CELECOXIB 200 MG,ok,Celecoxib,1
39674,CETIRIZINA 5 MG / 5 ML,ok,Cetirizina,1
39675,CILOSTAZOL 50 MG,ok,Cilostazol,1
39676,CILOSTAZOL 100 MG,ok,Cilostazol,1
39677,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39678,CIPROFLOXACINA INF INY200MG CRDIST 100 ML,ok,Ciprofloxacina,1
39679,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39680,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39681,CIPROFLOXACINA 500 MG,ok,Ciprofloxacina,1
39682,CIPROFLOXACINO 500 MG,ok,Ciprofloxacino,1
39683,CITALOPRAM 40 MG,ok,Citalopram,1
39684,CITRATO CA VIT D3,ok,Citrato de Calcio; Vitamina D3,2
39685,CLOMIFENO CITRATO 50 MG,ok,Clomifeno,1
39686,CLOPIDOGREL 75 MG,ok,Clopidogrel,1
39687,CLOPIDOGREL 75 MG,ok,Clopidogrel,1
39688,CLOPIDOGREL 75 MG,ok,Clopidogrel,1
39689,CLORHID MEBEVERINA 200 MG,ok,Mebeverina,1
39690,CLORURO SODICO 0.9 %,ok,Cloruro Sódico,1
39691,CLORURO MAGNES 25 G,ok,Cloruro de Magnesio,1
39692,CLOTRIMAZOL 100 MG,ok,Clotrimazol,1
39693,CLOTRIMAZOL 500 MG,ok,Clotrimazol,1
39694,COMPLEJO 2 ML X 3,ok,Complejo de Vitamina B,1
39695,DILTIAZEM 60 MG,ok,Diltiazem,1
39696,6 MG X 30 COMPRIMIDOS,sin_informacion,(No se encontró información),1
39697,PORTU 4 MG,sin_informacion,(No se encontró información),1
39698,SODICO 4 MG / 1 ML,sin_informacion,(No se encontró información),1
39699,DEXAMETASONA FOSFATO SODICO 8 MG / 2 ML,ok,Dexametasona Fosfato Sódico,1
39700,SODICO 8 MG / 2 ML,sin_informacion,(No se encontró información),1
39701,DIACEREINA 50 MG,ok,Diacereína,1
39702,CARVEDILOL 25 MG,ok,Carvedilol,1
39703,DICLOFENACO SODICO 75 MG / 3 ML,ok,Diclofenaco Sódico,1
39704,DICLOFENACO POTASICO 50 MG,ok,Diclofenaco Potásico,1
39705,DICLOFENAC POTASICO 50 MG,ok,Diclofenac Potásico,1
39706,DIOSMINA 600 MG,ok,Diosmina,1
39707,DIOSMINA - HESPERIDINA,ok,Diosmina; Hesperidina,2
39708,DIOSMINA-HESPERIDINA,ok,Diosmina; Hesperidina,2
39709,DOBUTAMINA 250 MG / 5 ML,ok,Dobutamina,1
39710,DOMPERIDONA 10 MG,ok,Domperidona,1
39711,DOMPERIDONA 10 MG,ok,Domperidona,1
39712,DOMPERIDONA 10 MG,ok,Domperidona,1
39713,DOXICICLINA 100 MG,ok,Doxiciclina,1
39714,ENALAPRIL 20 MG,ok,Enalapril,1
39715,ENALAPRIL MALEATO - HIDROCLOROTIAZIDA,ok,Enalapril Maleato; Hidroclorotiazida,2
39716,ERITROMICINA 500 MG,ok,Eritromicina,1
39717,ESCITALOPRAM 10 MG,ok,Escitalopram,1
39718,ESCITALOPRAM 10 MG,ok,Escitalopram,1
39719,ESCITALOPRAM 20 MG,ok,Escitalopram,1
39720,ESCITALOPRAM 10 MG,ok,Escitalopram,1
39721,ESCITALOPRAM 20 MG,ok,Escitalopram,1
39722,ESCITALOPRAM 5 MG,ok,Escitalopram,1
39723,FEXOFENADINA CLORHIDRATO 180 MG,ok,Fexofenadina Clorhidrato,1
39724,FLAVOXUNI FLAVOXATO 200 MG,ok,Flavoxato,1
39725,FLAVOXATO 200 MG,ok,Flavoxato,1
39726,FLAVOXATO CLORHIDRATO 200 MG,ok,Flavoxato Clorhidrato,1
39727,FLUCONAZOL 200 MG,ok,Fluconazol,1
39728,FLUCONAZOL 200 MG / 100 ML,ok,Fluconazol,1
39729,FLUCONAZOL 200 MG,ok,Fluconazol,1
39730,FLUCONAZOL 200 MG / 100 ML,ok,Fluconazol,1
39731,FLUCONAZOL 150 MG,ok,Fluconazol,1
39732,FLUNARIZINA 10 MG,ok,Flunarizina,1
39733,FLUOXETINA 20 MG,ok,Fluoxetina,1
39734,FUROSEMIDA 20 MG / 2 ML,ok,Furosemida,1
39735,GENTAMICINA 160 MG / 2 ML,ok,Gentamicina,1
39736,GENTAMICINA 160 MG / 2 ML,ok,Gentamicina,1
39737,GLIBENCLAMIDA 5 MG,ok,Glibenclamida,1
39738,GLIBENCLAMIDA 5 MG,ok,Glibenclamida,1
39739,GLIMEPIRIDA 2 MG,ok,Glimepirida,1
39740,IRBESARTAN 150 MG,ok,Irbesartán,1
39741,IRBESARTAN 300 MG,ok,Irbesartán,1
39742,ITRACONAZOL 100 MG,ok,Itraconazol,1
39743,KETOPROFENO 100 MG / 2 ML,ok,Ketoprofeno,1
39744,KETOROLACO TROMETAMOL 30 MG / ML,ok,Ketorolaco Trometamol,1
39745,KETOROLACO TROMETAMINA 30 MG / ML,ok,Ketorolaco Trometamina,1
39746,KETOROLACO TROMETAMINA 20 MG,ok,Ketorolaco Trometamina,1
39747,LAMOTRIGINA 100 MG,ok,Lamotrigina,1
39748,LAMOTRIGINA 100 MG,ok,Lamotrigina,1
39749,LERCANIDIPINO 20 MG,ok,Lercanidipino,1
39750,LETROZOL 2.5 MG,ok,Letrozol,1
39751,LEVETIRACETAM 500 MG,ok,Levetiracetam,1
39752,LEVOFLOXACINA INF CRDIST 500 MG / 100 ML,ok,Levofloxacina,1
39753,LEVOFLOXACINA 750 MG,ok,Levofloxacino,1
39754,LEVOFLOXACINA 750 MG,ok,Levofloxacino,1
39755,LEVOFLOXACINA 500 MG,ok,Levofloxacino,1
39756,LEVOFLOXACINA 500 MG,ok,Levofloxacino,1
39757,LEVOFLOXACINO 500 MG,ok,Levofloxacino,1
39758,LEVOFLOXACINO 500 MG,ok,Levofloxacino,1
39759,LEVOFLOXACINO 750 MG,ok,Levofloxacino,1
39760,LEVONORGESTREL 1.5 MG,ok,Levonorgestrel,1
39761,LEVOTIROXINA SODICO 100 MCG,ok,Levotiroxina Sódico,1
39762,LEVOTIROXINA SODICO 100 MCG,ok,Levotiroxina Sódico,1
39763,LEVOTIROXINA SODICO 50 MCG,ok,Levotiroxina Sódico,1
39764,LOPERAMIDA 2 MG,ok,Loperamida,1
39765,LOPERAMIDA PORTU 2 MG,ok,Loperamida,1
39766,LORATADINA 10 MG,ok,Loratadina,1
39767,LORATADINA 5 MG / 5 ML,ok,Loratadina,1
39768,LOSARTAN HCT 50 MG,ok,Losartán; Hidroclorotiazida,2
39769,LOSARTAN HCT 50 MG,ok,Losartán; Hidroclorotiazida,2
39770,MAGNESIO GLICINATO,ok,Magnesio Glicinato,1
39771,MATERNAVIT,sin_informacion,(No se encontró información),1
39772,MEDROXIPROGESTERONA 10 MG,ok,Medroxiprogesterona,1
39773,MELOXICAM 15 MG,ok,Meloxicam,1
39774,MELOXICAM 7.5 MG,ok,Meloxicam,1
39775,MEMANTINA CLORHIDRATO 10 MG,ok,Memantina,1
39776,MEMANTINA CLORHIDRATO 10 MG,ok,Memantina,1
39777,MEMANTINA CLORHIDRATO 10 MG,ok,Memantina,1
39778,MEROPENEM 1 G,ok,Meropenem,1
39779,CLORHIDRATO DE METFORMINA 500 MG,ok,Metformina,1
39780,METFORMINA LP 1000 MG,ok,Metformina,1
39781,METFORMINA 500 MG,ok,Metformina,1
39782,METFORMINA CLORHIDRATO 500 MG,ok,Metformina,1
39783,METFORMINA CLORHIDRATO 850 MG,ok,Metformina,1
39784,METOCLOPRAMIDA 10 MG / 2 ML,ok,Metoclopramida,1
39785,METOCLOPRAMIDA 10 MG,ok,Metoclopramida,1
39786,METRONIDAZOL 0.75 % GEL,ok,Metronidazol,1
39787,METRONIDAZOL 500 MG / 100 ML,ok,Metronidazol,1
39788,METRONIDAZOL 500 MG,ok,Metronidazol,1
39789,METRONIDAZOL 500 MG / 100 ML,ok,Metronidazol,1
39790,METRONIDAZOL 500 MG,ok,Metronidazol,1
39791,BETAHISTINA 16 MG,ok,Betahistina,1
39792,MIRTAZAPINA 15 MG,ok,Mirtazapina,1
39793,MIRTAZAPINA 30 MG,ok,Mirtazapina,1
39794,MOXIFLOXACINA 400 MG,ok,Moxifloxacino,1
39795,NAPROXENO 250 MG,ok,Naproxeno,1
39796,LOSARTAN HCT TABR 50 MG,ok,Losartán; Hidroclorotiazida,2
39797,NIFEDIPINA 10 MG,ok,Nifedipino,1
39798,NITROFURANTOINA LAPROFF 100 MG,ok,Nitrofurantoína,1
39799,NITROFURANTOINA 100 MG,ok,Nitrofurantoína,1
39800,NITROFURANTOINA 50 MG,ok,Nitrofurantoína,1
39801,NITROFURAZONA 2 MG / 30 G,ok,Nitrofurazona,1
39802,PREDNISOLONA 3 MG / 60 ML,ok,Prednisolona,1
39803,OLANZAPINA 5 MG,ok,Olanzapina,1
39804,OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA,ok,Olmesartán Medoxomil; Hidroclorotiazida,2
39805,OLMESARTAN MEDOXOMILO 20 MG,ok,Olmesartán Medoxomilo,1
39806,OLMESARTAN MEDOXOMILO 40 MG,ok,Olmesartán Medoxomilo,1
39807,OLMESARTAN MEDOXOMILO 40 MG,ok,Olmesartán Medoxomilo,1
39808,OMEPRAZOL 20 MG,ok,Omeprazol,1
39809,OMEPRAZOL 20 MG,ok,Omeprazol,1
39810,OMEPRAZOL 40 MG,ok,Omeprazol,1
39811,OMMUNAL (LISADO BACTERIANO),ok,Lisado Bacteriano,1
39812,ONDANSETRON 8 MG / 4 ML,ok,Ondansetrón,1
39813,ONDANSETRON 8 MG / 4 ML,ok,Ondansetrón,1
39814,CRISPLUS ORLISTAT ELEA ZUOZ 120 MG,ok,Orlistat,1
39815,OXCARBAZEPINA 300 MG,ok,Oxcarbazepina,1
39816,OXOLAMINA 120 ML,ok,Oxolamina,1
39817,PANTOPRAZOL 40 MG,ok,Pantoprazol,1
39818,PARACETAMOL PORTU 100 MG / 10 ML,ok,Paracetamol,1
39819,PARACETAMOL 1 G / 100 ML,ok,Paracetamol,1
39820,PAROXETINA 20 MG,ok,Paroxetina,1
39821,PREGABALINA 150 MG,ok,Pregabalina,1
39822,PENTOXIFILINA 400 MG,ok,Pentoxifilina,1
39823,PIRACETAM 400 MG,ok,Piracetam,1
39824,PREDNISOLONA 3 MG / 60 ML,ok,Prednisolona,1
39825,PREDNISOLONA 5 ML,ok,Prednisolona,1
39826,PREDNISOLONA 5 MG,ok,Prednisolona,1
39827,PREDNISOLONA 5 MG,ok,Prednisolona,1
39828,PREDNISONA 5 MG,ok,Prednisona,1
39829,PREGABALINA 75 MG,ok,Pregabalina,1
39830,PREVERAL DEXTRO REFORM 120 ML,sin_informacion,(No se encontró información),1
39831,PROPRANOLOL CLORH 40 MG,ok,Propranolol,1
39832,QUETIAPINA FARMAMED 100 MG,ok,Quetiapina,1
39833,QUETIAPINA 100 MG,ok,Quetiapina,1
39834,QUETIAPINA 25 MG,ok,Quetiapina,1
39835,QUETIAPINA 300 MG,ok,Quetiapina,1
39836,RANITIDINA 50 MG / 2 ML,ok,Ranitidina,1
39837,RANITIDINA 150 MG,ok,Ranitidina,1
39838,RANITIDINA 300 MG,ok,Ranitidina,1
39839,HIDROXICLOROQUINA 200 MG,ok,Hidroxicloroquina,1
39840,RIVAROXABAN 15 MG,ok,Rivaroxabán,1
39841,RIVAROXABAN 20 MG,ok,Rivaroxabán,1
39842,RIVAROXABAN 20 MG,ok,Rivaroxabán,1
39843,ROSUVASTATINA 10 MG,ok,Rosuvastatina,1
39844,ROSUVASTATINA 20 MG,ok,Rosuvastatina,1
39845,ROSUVASTATINA 20 MG,ok,Rosuvastatina,1
39846,ROSUVASTATINA 10 MG,ok,Rosuvastatina,1
39847,SERTRALINA 50 MG,ok,Sertralina,1
39848,SERTRALINA 50 MG,ok,Sertralina,1
39849,SERTRALINA 50 MG,ok,Sertralina,1
39850,SERTRALINA 50 MG,ok,Sertralina,1
39851,SUCRALFATO 1 G,ok,Sucralfato,1
39852,SUCRALFATO 1 G,ok,Sucralfato,1
39853,TACROLIMUS 0.03 % UNGUENTO,ok,Tacrolimus,1
39854,TAMSULOSINA HCL 0.4 MG,ok,Tamsulosina,1
39855,TAMSULOSINA TAMSUHEM 0.4 MG,ok,Tamsulosina,1
39856,TAMSULOSINA CLORHIDRATO 0.4 MG,ok,Tamsulosina,1
39857,TEOFILINA 80 MG / 15 ML,ok,Teofilina,1
39858,TIMOLOL 0.5 %,ok,Timolol,1
39859,TIOCOLCHICOSIDO 4 MG / 2 ML,ok,Tiocolchicósido,1
39860,TIOCOLCHICOSIDO 4 MG / 2 ML,ok,Tiocolchicósido,1
39861,TIOCOLCHICOSIDO IMP 4 MG / 2 ML,ok,Tiocolchicósido,1
39862,TIZANIDINA 2 MG,ok,Tizanidina,1
39863,TRIMEBUTINA MALEATO 200 MG,ok,Trimebutina,1
39864,VALSARTAN 160 MG,ok,Valsartán,1
39865,VALSARTAN 160 MG,ok,Valsartán,1
39866,VALSARTAN HCT TABREC 80 MG,ok,Valsartán; Hidroclorotiazida,2
39867,VALSARTAN 160 MG,ok,Valsartán,1
39868,VILDAGLIPTINA 50 MG,ok,Vildagliptina,1
39869,BITEX COMPLEJO VITAMINA B1 B2 B6 B12 NATURALIFES,ok,"Complejo Vitamina B1, B2, B6, B12",1
39870,VITAMINA MANDARINA TIRA TABLETA MASTICABLE UNIDADES 500 MG,ok,Vitamina C,1
39871,VORICONAZOL 200 MG,ok,Voriconazol,1
39872,ACETAMINOFEN 120 MG / 5 ML,ok,Acetaminofén,1
39873,AZITROMICINA 500 MG,ok,Azitromicina,1
39874,BISOPROLOL FUMARATO 1.25 MG,ok,Bisoprolol,1
39875,BISOPROLOL FUMARATO 5 MG,ok,Bisoprolol,1
39876,BISOPROLOL HCT 2.5 MG,ok,Bisoprolol; Hidroclorotiazida,2
39877,ZYRTEC DICLORHIDRATO CETIRIZINA GSK FARMA 1 MG / 1 ML,ok,Cetirizina,1
39878,CLARITROMICINA 500 MG,ok,Claritromicina,1
39879,CLORURO MAGNES 25 G,ok,Cloruro de Magnesio,1
39880,DICLOFENAC DIETILAMINO 1.16 % GEL,ok,Diclofenac Dietilamino,1
39881,EMPAGLIFLOZINA 10 MG,ok,Empagliflozina,1
39882,MONTELUKAST 10 MG,ok,Montelukast,1
39883,HIDROCLOROTIAZIDA 12.5 MG,ok,Hidroclorotiazida,1
39884,LOSARTAN POTASICO 100 MG,ok,Losartán,1
39885,MELOXICAM 15 MG,ok,Meloxicam,1
39886,METFORMINA CLORHIDRATO 850 MG,ok,Metformina,1
39887,ACETAMINOFEN 650 MG,ok,Acetaminofén,1
39888,MONTELUKAST 10 MG,ok,Montelukast,1
39889,QUETIAPINA 100 MG,ok,Quetiapina,1
39890,QUETIAPINA 25 MG,ok,Quetiapina Hemifumarato,1
39891,QUETIAPINA 25 MG,ok,Quetiapina,1
39892,CYNT SIMVASTATINA 20 MG,ok,Simvastatina,1
39893,SALBUTAMOL INH 100 MCG,ok,Salbutamol,1
39894,SALBUTAMOL INH 100 MCG,ok,Salbutamol,1
